eps,hp_idx,accuracy
None,0,0.8438153441248138
None,1,0.8555746086285866
None,2,0.846868661849171
None,3,0.8543464142152424
None,4,0.8459541926037749
None,5,0.855568739121235
None,6,0.8583200706923467
None,7,0.853280511680173
None,8,0.858471210506653
None,9,0.8538918208708528
None,10,0.762441081151515
None,11,0.7676311930272602
None,12,0.762441081151515
None,13,0.7641212276309406
None,14,0.7624410811515152
None,15,0.8441214389332053
None,16,0.8456472173692813
None,17,0.8584715039820207
None,18,0.8457989441343227
None,19,0.8572485921252927
None,20,0.762441081151515
None,21,0.762441081151515
None,22,0.762441081151515
None,23,0.762441081151515
None,24,0.7624410811515152
None,25,0.7764868122441445
None,26,0.762441081151515
None,27,0.8574044275454807
None,28,0.7641212276309407
None,29,0.8598464360791572
None,30,0.23557531883897614
None,31,0.7638157197732843
None,32,0.2326740213550286
None,33,0.762441081151515
None,34,0.692672008114007
None,35,0.7659525139246727
None,36,0.7662577283069614
None,37,0.7632044105826044
None,38,0.7619829661027147
None,39,0.762441081151515
None,40,0.24748278840337945
None,41,0.7548077868406231
None,42,0.22778736300936692
None,43,0.7358774517299049
None,44,0.23755891884848482
None,45,0.7511431599255864
None,46,0.23893385094562158
None,47,0.47206628082481844
None,48,0.24259818438529088
None,49,0.24778888321177087
None,50,0.23847573589682108
None,51,0.7491595599160777
None,52,0.762441081151515
None,53,0.2343527004576161
None,54,0.24412454977210168
None,55,0.3664098659375173
None,56,0.23771181951499673
None,57,0.23755891884848482
None,58,0.23755891884848482
None,59,0.6325239380520454
None,60,0.7548069064145204
None,61,0.2502320656469179
None,62,0.28732823253579437
None,63,0.23755891884848482
None,64,0.7609147157647045
None,65,0.24107123204774483
None,66,0.23755891884848482
None,67,0.4029017670445358
None,68,0.7680896015514282
None,69,0.762441081151515
None,70,0.24229091567542912
None,71,0.7624410811515152
None,72,0.26030472721317843
None,73,0.23786442670614108
None,74,0.762441081151515
None,75,0.7624410811515152
None,76,0.6619818215487809
None,77,0.762441081151515
None,78,0.7659525139246725
None,79,0.3589347548497536
None,80,0.762441081151515
None,81,0.7230543390186357
None,82,0.6494680318749465
None,83,0.7642735413467174
None,84,0.37190842042459415
None,85,0.7624410811515152
None,86,0.7396938054099836
None,87,0.24107064509700976
None,88,0.2374057247066053
None,89,0.39771224211952616
None,90,0.23618516065281836
None,91,0.3880897717671414
None,92,0.23755891884848482
None,93,0.23755891884848482
None,94,0.7628991962003155
None,95,0.7622884739603706
None,96,0.7624410811515152
None,97,0.4001551310793056
None,98,0.2483996054517158
None,99,0.2375589188484848
