eps,hp_idx,accuracy
None,0,0.14941706811324953
None,1,0.2315336388116084
None,2,0.12117845006048024
None,3,0.4718831772699825
None,4,0.6654502287675776
None,5,0.09681066860797569
None,6,0.09681066860797569
None,7,0.09681066860797564
None,8,0.09681066860797569
None,9,0.09681066860797569
None,10,0.7278880375376451
None,11,0.7780670799144405
None,12,0.7337375032703205
None,13,0.81127245134725
None,14,0.7922998956127691
None,15,0.7910653815578732
None,16,0.8908665796308431
None,17,0.9228418202638002
None,18,0.8804678099587657
None,19,0.9212061605192903
None,20,0.5867213397079973
None,21,0.7466448234669264
None,22,0.6729714992884361
None,23,0.7955985323828131
None,24,0.681548418647877
None,25,0.8298642790435977
None,26,0.8711394148752238
None,27,0.9297712143053622
None,28,0.8580805374962089
None,29,0.935815127865232
None,30,0.11053258027888765
None,31,0.10780715467823128
None,32,0.09207810297611724
None,33,0.12548330857440027
None,34,0.10446840099540781
None,35,0.10528883246883379
None,36,0.10069328028283187
None,37,0.2301680394554723
None,38,0.12802678349207006
None,39,0.33258317122961256
None,40,0.1530515291316738
None,41,0.07441636285358529
None,42,0.09582327411979379
None,43,0.10001302260099719
None,44,0.06692353496861705
None,45,0.12289631328335321
None,46,0.08893282105217412
None,47,0.12662776689950794
None,48,0.10208616957393753
None,49,0.13804277844846613
None,50,0.08120346735822571
None,51,0.09182848595765616
None,52,0.09845129756371201
None,53,0.0825009043056389
None,54,0.09976361657055582
None,55,0.07514766765394096
None,56,0.09992991716410532
None,57,0.11194371563255359
None,58,0.10191890506293211
None,59,0.1318706388255859
None,60,0.11819246638031747
None,61,0.08530701362908039
None,62,0.08282405556618821
None,63,0.10061671253164732
None,64,0.08392538671158246
None,65,0.10111174687105008
None,66,0.11795066559937731
None,67,0.08818651225356917
None,68,0.09202371734024221
None,69,0.13050912857294802
None,70,0.12253404182861187
None,71,0.04071231876044679
None,72,0.09719744937131791
None,73,0.11580601891379243
None,74,0.08596835451566748
None,75,0.1616721178598122
None,76,0.09841135000694132
None,77,0.1041745752278411
None,78,0.10242021073871331
None,79,0.07497688257715228
None,80,0.09570143458671504
None,81,0.09497338901625162
None,82,0.12445615935230098
None,83,0.10249262892682727
None,84,0.0923194593464145
None,85,0.0577203305837185
None,86,0.08561877749887557
None,87,0.10298831378148803
None,88,0.08918032580224887
None,89,0.09010936568714044
None,90,0.09142886138598466
None,91,0.10009362115663101
None,92,0.11569548249090357
None,93,0.11588772449047037
None,94,0.09497771845604203
None,95,0.10935780885865377
None,96,0.13764569843722552
None,97,0.13462693625917238
None,98,0.09638075536204775
None,99,0.09799686059162578
