eps,hp_idx,accuracy
None,0,0.12040270471884872
None,1,0.26565276617246747
None,2,0.1797228060988332
None,3,0.43794538641073333
None,4,0.21161498482579708
None,5,0.09793952842616326
None,6,0.09793952842616323
None,7,0.09793952842616326
None,8,0.09793952842616326
None,9,0.09793952842616326
None,10,0.7476453986738306
None,11,0.7005993605668523
None,12,0.7239450225122303
None,13,0.7589941754912272
None,14,0.7539430771880813
None,15,0.7548712108283905
None,16,0.8731512489808679
None,17,0.9037763343567093
None,18,0.8541732656132753
None,19,0.8942895300410604
None,20,0.6697562305182073
None,21,0.7169548169723229
None,22,0.6545646573698352
None,23,0.7023320752204486
None,24,0.6456453515251026
None,25,0.7810589796059111
None,26,0.8426608458081826
None,27,0.9212069122100535
None,28,0.847123998926757
None,29,0.9201534524805962
None,30,0.10576531019732376
None,31,0.10317041942357262
None,32,0.1359073782758091
None,33,0.08725616048650134
None,34,0.10498849735084882
None,35,0.11080267038314694
None,36,0.0978584289531648
None,37,0.22796647762450434
None,38,0.11547470832750505
None,39,0.2630137870723381
None,40,0.09049970739370004
None,41,0.09498089292255259
None,42,0.09735487963042247
None,43,0.08946117438347295
None,44,0.05758121317230532
None,45,0.11366429772558798
None,46,0.12263034601710243
None,47,0.1096046438983097
None,48,0.12629169900159237
None,49,0.16370162284011608
None,50,0.07830587911871391
None,51,0.09704510378278078
None,52,0.10594865304066782
None,53,0.12556483267116192
None,54,0.10383352680903532
None,55,0.09606088450611402
None,56,0.09921465665619301
None,57,0.08962862589161855
None,58,0.09145537913338192
None,59,0.10491566052439956
None,60,0.11753862896447144
None,61,0.1112418690309443
None,62,0.10524883342758495
None,63,0.11214556385311844
None,64,0.03767222414195444
None,65,0.09720622080182142
None,66,0.10592207227320985
None,67,0.08425815716985108
None,68,0.09662594445847326
None,69,0.11274860232494088
None,70,0.10446096931381882
None,71,0.1288119874857694
None,72,0.11042210687010437
None,73,0.09036941302575296
None,74,0.09612157808591223
None,75,0.07333616625694576
None,76,0.09801722720943207
None,77,0.07441737142648701
None,78,0.09705985010359018
None,79,0.11536810262503713
None,80,0.09392957922111275
None,81,0.1037547855466892
None,82,0.0863199754498177
None,83,0.09020356651432518
None,84,0.10545311103289738
None,85,0.09411868710360563
None,86,0.13451353680483188
None,87,0.11333428364255367
None,88,0.09921272337591916
None,89,0.11167983552781467
None,90,0.09178583660329036
None,91,0.08170822858599328
None,92,0.0934323252289061
None,93,0.10317149618072398
None,94,0.0991310415006502
None,95,0.10367260016973634
None,96,0.0836407129300243
None,97,0.08968472146252376
None,98,0.11407238516068002
None,99,0.07947294946176897
