eps,hp_idx,accuracy
None,0,0.92775
None,1,0.09675
None,2,0.9323333333333333
None,3,0.09675
None,4,0.9271666666666667
None,5,0.09675
None,6,0.09675
None,7,0.09675
None,8,0.9726666666666667
None,9,0.09675
None,10,0.89075
None,11,0.9450833333333334
None,12,0.9006666666666666
None,13,0.9471666666666667
None,14,0.9099166666666667
None,15,0.9598333333333333
None,16,0.963
None,17,0.9735833333333334
None,18,0.9601666666666666
None,19,0.9756666666666667
None,20,0.8511666666666666
None,21,0.9258333333333333
None,22,0.8645
None,23,0.93475
None,24,0.8770833333333333
None,25,0.9475833333333333
None,26,0.9409166666666666
None,27,0.9736666666666667
None,28,0.9460833333333334
None,29,0.9731666666666666
None,30,0.0965
None,31,0.3020833333333333
None,32,0.11583333333333333
None,33,0.16141666666666668
None,34,0.1405
None,35,0.46016666666666667
None,36,0.278
None,37,0.7825833333333333
None,38,0.23933333333333334
None,39,0.7753333333333333
None,40,0.12433333333333334
None,41,0.10033333333333333
None,42,0.10366666666666667
None,43,0.1055
None,44,0.11625
None,45,0.11841666666666667
None,46,0.11675
None,47,0.3919166666666667
None,48,0.09566666666666666
None,49,0.38608333333333333
None,50,0.11158333333333334
None,51,0.09566666666666666
None,52,0.09991666666666667
None,53,0.09158333333333334
None,54,0.14125
None,55,0.10591666666666667
None,56,0.10366666666666667
None,57,0.097
None,58,0.0975
None,59,0.11408333333333333
None,60,0.12775
None,61,0.09633333333333334
None,62,0.09125
None,63,0.0445
None,64,0.09383333333333334
None,65,0.07483333333333334
None,66,0.09691666666666666
None,67,0.11741666666666667
None,68,0.11475
None,69,0.11583333333333333
None,70,0.09975
None,71,0.09683333333333333
None,72,0.12258333333333334
None,73,0.10458333333333333
None,74,0.1075
None,75,0.055
None,76,0.09766666666666667
None,77,0.10116666666666667
None,78,0.06441666666666666
None,79,0.09675
None,80,0.08516666666666667
None,81,0.07483333333333334
None,82,0.09441666666666666
None,83,0.10116666666666667
None,84,0.10383333333333333
None,85,0.10791666666666666
None,86,0.08858333333333333
None,87,0.106
None,88,0.04041666666666666
None,89,0.09875
None,90,0.16558333333333333
None,91,0.09058333333333334
None,92,0.10308333333333333
None,93,0.10158333333333333
None,94,0.1305
None,95,0.10775
None,96,0.1065
None,97,0.1215
None,98,0.0845
None,99,0.10908333333333334
