eps,hp_idx,accuracy
None,0,0.7609221243204147
None,1,0.7609221243204147
None,2,0.7609221243204145
None,3,0.7609221243204147
None,4,0.7609221243204145
None,5,0.7648705927607321
None,6,0.8133806831463857
None,7,0.7687755277418528
None,8,0.8174507048179094
None,9,0.7678766214440932
None,10,0.7618260843564222
None,11,0.7609221243204147
None,12,0.7609221243204147
None,13,0.7609221243204145
None,14,0.7621257242973476
None,15,0.760922124320415
None,16,0.7609221243204145
None,17,0.7931640776396166
None,18,0.7609221243204145
None,19,0.8089915487879383
None,20,0.7610762728425156
None,21,0.7609221243204147
None,22,0.7609221243204145
None,23,0.7609221243204145
None,24,0.7609221243204145
None,25,0.7609221243204145
None,26,0.7609221243204145
None,27,0.7616778646236326
None,28,0.7609221243204147
None,29,0.761069849987428
None,30,0.6551248175993891
None,31,0.23470211734778307
None,32,0.23893015001257176
None,33,0.3041859272678668
None,34,0.4230360152522083
None,35,0.25456131282983724
None,36,0.7455229305769375
None,37,0.7456377520784129
None,38,0.30173492574950683
None,39,0.7636485468164035
None,40,0.7618231160676519
None,41,0.760473839606807
None,42,0.2366499211715211
None,43,0.43368504146948583
None,44,0.35251386980196825
None,45,0.7609221243204145
None,46,0.757660878428729
None,47,0.3523949960669682
None,48,0.25826590438092184
None,49,0.5274348693879762
None,50,0.23954101878906253
None,51,0.23799708234286232
None,52,0.24563938339758926
None,53,0.7419738041095665
None,54,0.7577652633112756
None,55,0.23908429853467283
None,56,0.7627250923378242
None,57,0.7674242438564081
None,58,0.7609221243204145
None,59,0.7609221243204145
None,60,0.7187485259029939
None,61,0.7595566680581421
None,62,0.23165315708462822
None,63,0.7652919073619291
None,64,0.2390778756795853
None,65,0.5489138312658186
None,66,0.7146118263348161
None,67,0.761069849987428
None,68,0.7607748495864505
None,69,0.3426745001332798
None,70,0.733753599384807
None,71,0.23907787567958527
None,72,0.7572768165246723
None,73,0.7203224925472869
None,74,0.34878763620492165
None,75,0.23544859938623602
None,76,0.7483682647379117
None,77,0.7606169240099154
None,78,0.2719354424887969
None,79,0.5379825286456772
None,80,0.24255094866682933
None,81,0.23485249004385436
None,82,0.5757547389964456
None,83,0.25968984987987637
None,84,0.611200873827615
None,85,0.23907787567958527
None,86,0.579711307417047
None,87,0.7305528250691178
None,88,0.23952524810449624
None,89,0.7613835291568647
None,90,0.23907787567958527
None,91,0.23922631499716407
None,92,0.44851151600892086
None,93,0.761069849987428
None,94,0.2500655454751505
None,95,0.24631540574749383
None,96,0.5587884844877564
None,97,0.2499279573681111
None,98,0.56271061438521
None,99,0.570536507539896
