eps,hp_idx,accuracy
None,0,0.24331367968003903
None,1,0.10228674572846469
None,2,0.23254054547945618
None,3,0.1781354112650767
None,4,0.28282431483210646
None,5,0.10349563258688561
None,6,0.4999896368243562
None,7,0.17244060527807378
None,8,0.4929120163045457
None,9,0.2730318682549648
None,10,0.31715688686508264
None,11,0.2950868797122219
None,12,0.34290512890612435
None,13,0.33251490489049096
None,14,0.3459923157362248
None,15,0.3605592994648699
None,16,0.5237526670965313
None,17,0.5437010617143646
None,18,0.5117609273986307
None,19,0.5558738060812146
None,20,0.32414571024977706
None,21,0.29650038695837827
None,22,0.32814178735365185
None,23,0.3167537730763741
None,24,0.3570750455430451
None,25,0.36954911454976375
None,26,0.4875097262692333
None,27,0.5373188086087582
None,28,0.49460203050227003
None,29,0.5472974584005347
None,30,0.126051811282846
None,31,0.1909059530276738
None,32,0.09850307970755029
None,33,0.20540032524031368
None,34,0.12325338806419435
None,35,0.22653895662912008
None,36,0.20765917199751538
None,37,0.3232407142766099
None,38,0.22584710645768682
None,39,0.33411670055592113
None,40,0.10018377222003531
None,41,0.09749736201197583
None,42,0.11536035714247728
None,43,0.11246277264688159
None,44,0.09730209484017549
None,45,0.12564602922241036
None,46,0.17045010653292064
None,47,0.2377157526270954
None,48,0.16765553782365455
None,49,0.2693394492951764
None,50,0.11416610998160519
None,51,0.11996108819850632
None,52,0.10538882323274744
None,53,0.07993410775319076
None,54,0.10917262495276703
None,55,0.1073825800254496
None,56,0.06227136054528231
None,57,0.10998087781123625
None,58,0.12768819785042326
None,59,0.09550171457961522
None,60,0.09969043269927859
None,61,0.062066601646645556
None,62,0.1456009608446183
None,63,0.11098355313252214
None,64,0.14703668577298837
None,65,0.0810356921978534
None,66,0.10458690035724438
None,67,0.0962043045651201
None,68,0.10189225139923985
None,69,0.11596639679875355
None,70,0.09500006149705939
None,71,0.10797984796862119
None,72,0.08821336338743303
None,73,0.09755433027052408
None,74,0.10658625598496932
None,75,0.08173111111651325
None,76,0.10008480783204239
None,77,0.17155506466763668
None,78,0.09441043261848814
None,79,0.10920756587232217
None,80,0.06796653730058862
None,81,0.12118049233738636
None,82,0.10827878005554353
None,83,0.12106342165749281
None,84,0.11785871367824216
None,85,0.08502926287703018
None,86,0.08911990443788669
None,87,0.11397513900666248
None,88,0.09609689924547275
None,89,0.10099106929296046
None,90,0.11146805843815599
None,91,0.10758584918178263
None,92,0.09720017399565542
None,93,0.09989936049611133
None,94,0.10239469920199251
None,95,0.1275885256286934
None,96,0.13143071098889908
None,97,0.12299282220046943
None,98,0.09293531828499466
None,99,0.10099607941771693
